sessionId,userId,itemId,action,timeframe,eventdate,userID
722,239,11577,click,1110089,2/15/2016,239
722,239,78577,click,96741,2/15/2016,239
723,240,40986,click,152968,2/15/2016,240
723,240,42419,click,463729,2/15/2016,240
723,240,56418,click,362060,2/15/2016,240
723,240,56418,click,81756,2/15/2016,240
723,240,35366,click,33438,2/15/2016,240
726,243,9143,click,1068568,2/15/2016,243
726,243,9287,click,1163955,2/15/2016,243
726,243,9287,click,870765,2/15/2016,243
726,243,9287,click,1191497,2/15/2016,243
726,243,11385,click,133444,2/15/2016,243
726,243,43999,click,465247,2/15/2016,243
726,243,34192,click,199324,2/15/2016,243
726,243,34192,click,22415,2/15/2016,243
726,243,79709,click,1146361,2/15/2016,243
726,243,79709,click,953660,2/15/2016,243
727,244,12497,click,7994,2/15/2016,244
728,245,737,click,218540,2/12/2016,245
729,246,100080,click,209137,2/15/2016,246
744,248,34410,click,29657,2/15/2016,248
744,248,14089,click,134579,2/15/2016,248
744,248,14207,click,87821,2/15/2016,248
746,250,31079,click,22351,2/15/2016,250
746,250,58736,click,121263,2/15/2016,250
746,250,2307,click,690837,2/15/2016,250
746,250,44064,click,228850,2/15/2016,250
746,250,44066,click,181461,2/15/2016,250
746,250,44066,click,789025,2/15/2016,250
746,250,33907,click,297088,2/15/2016,250
747,251,39388,click,98116,2/15/2016,251
747,251,1356,click,53632,2/15/2016,251
747,251,9992,click,13510,2/15/2016,251
748,252,86161,click,1019896,2/15/2016,252
748,252,34952,click,1061654,2/15/2016,252
748,252,351157,click,173905,2/15/2016,252
748,252,128267,click,389603,2/15/2016,252
748,252,157425,click,251982,2/15/2016,252
748,252,356796,click,111230,2/15/2016,252
748,252,173123,click,147494,2/15/2016,252
748,252,125832,click,335320,2/15/2016,252
748,252,130880,click,692568,2/15/2016,252
748,252,130880,click,629947,2/15/2016,252
748,252,143093,click,28795,2/15/2016,252
748,252,46777,click,666470,2/15/2016,252
752,253,31815,click,18307,1/20/2016,253
753,254,41958,click,209192,2/15/2016,254
753,254,41958,click,1003678,2/15/2016,254
753,254,41958,click,934800,2/15/2016,254
753,254,34449,click,116968,2/15/2016,254
753,254,45628,click,1017023,2/15/2016,254
753,254,24180,click,983156,2/15/2016,254
753,254,19141,click,15310,2/15/2016,254
753,254,175515,click,1015027,2/15/2016,254
753,254,14217,click,111952,2/15/2016,254
755,256,190757,click,20248,2/15/2016,256
755,256,141732,click,50571,2/15/2016,256
756,257,2062,click,586682,2/15/2016,257
756,257,2062,click,205195,2/15/2016,257
756,257,2062,click,508367,2/15/2016,257
756,257,130778,click,651144,2/15/2016,257
756,257,135726,click,733000,2/15/2016,257
756,257,80069,click,537568,2/15/2016,257
757,258,57909,click,18121,2/15/2016,258
758,259,1462,click,50154,2/15/2016,259
758,259,90877,click,125737,2/15/2016,259
759,260,19149,click,15616,2/15/2016,260
760,261,105612,click,8687,2/15/2016,261
760,261,123272,click,28604,2/15/2016,261
760,261,80575,click,29676,2/15/2016,261
761,262,19906,click,22498,2/12/2016,262
761,262,6566,click,7531,2/12/2016,262
770,268,35015,click,556580,2/15/2016,268
770,268,768,click,408758,2/15/2016,268
770,268,8644,click,70873,2/15/2016,268
770,268,8644,click,378588,2/15/2016,268
770,268,8644,click,32129,2/15/2016,268
771,269,134255,click,125036,2/15/2016,269
771,269,31654,click,940868,2/15/2016,269
771,269,10793,click,890075,2/15/2016,269
772,270,10073,click,52225,2/15/2016,270
775,273,35366,click,160493,2/15/2016,273
775,273,35366,click,24847,2/15/2016,273
782,275,9502,click,1139400,2/15/2016,275
782,275,9502,click,143033,2/15/2016,275
782,275,9502,click,216194,2/15/2016,275
782,275,9502,click,741339,2/15/2016,275
782,275,11385,click,5540,2/15/2016,275
783,276,66698,click,39615,1/20/2016,276
785,278,68366,click,19409,1/20/2016,278
786,279,85309,click,465035,2/12/2016,279
786,279,23429,click,35118,2/12/2016,279
786,279,48506,click,658294,2/12/2016,279
786,279,80929,click,912367,2/12/2016,279
786,279,80929,click,526037,2/12/2016,279
786,279,80929,click,555874,2/12/2016,279
788,281,15351,click,121820,2/12/2016,281
788,281,15351,click,754466,2/12/2016,281
788,281,36188,click,998525,2/12/2016,281
789,282,220470,click,6181,2/12/2016,282
790,283,7483,click,6823,2/12/2016,283
794,287,61,click,357687,1/20/2016,287
794,287,387,click,17613,1/20/2016,287
794,287,8644,click,1160236,1/20/2016,287
794,287,33157,click,1106833,1/20/2016,287
794,287,12217,click,114582,1/20/2016,287
795,288,88742,click,23399,1/20/2016,288
796,289,34614,click,27017,1/20/2016,289
799,292,220429,click,7477,2/13/2016,292
799,292,33441,click,88533,2/13/2016,292
799,292,29213,click,340690,2/13/2016,292
799,292,136341,click,238988,2/13/2016,292
799,292,136341,click,364680,2/13/2016,292
802,295,7747,click,9981,2/13/2016,295
803,296,98711,click,169044,2/13/2016,296
803,296,34717,click,91886,2/13/2016,296
803,296,5140,click,1154730,2/13/2016,296
803,296,388475,click,845894,2/13/2016,296
803,296,247827,click,704330,2/13/2016,296
803,296,247827,click,777497,2/13/2016,296
804,297,13037,click,18817,2/12/2016,297
806,299,19479,click,22263,2/12/2016,299
806,299,13520,click,48902,2/12/2016,299
806,299,13520,click,81181,2/12/2016,299
807,300,525,click,60705,2/12/2016,300
807,300,525,click,8775,2/12/2016,300
808,301,66658,click,58776,2/12/2016,301
808,301,109474,click,582594,2/12/2016,301
808,301,114620,click,14176,2/12/2016,301
808,301,64895,click,88972,2/12/2016,301
808,301,87580,click,49493,2/12/2016,301
809,302,8644,click,63969,2/12/2016,302
811,304,49585,click,80370,2/12/2016,304
811,304,12262,click,6445,2/12/2016,304
811,304,12262,click,46016,2/12/2016,304
811,304,68212,click,33932,2/12/2016,304
812,305,2148,click,30297,2/12/2016,305
812,305,83756,click,32212,2/12/2016,305
812,305,52306,click,402582,2/12/2016,305
814,307,173,click,44102,2/12/2016,307
814,307,80615,click,54591,2/12/2016,307
814,307,208521,click,17796,2/12/2016,307
815,308,35734,click,59813,1/20/2016,308
832,309,212765,click,10837,1/20/2016,309
833,310,601,click,25872,1/20/2016,310
833,310,15814,click,156447,1/20/2016,310
835,312,3687,click,10943,1/20/2016,312
835,312,3687,click,276921,1/20/2016,312
835,312,3687,click,106609,1/20/2016,312
835,312,33680,click,484648,1/20/2016,312
835,312,130242,click,78514,1/20/2016,312
835,312,65579,click,195565,1/20/2016,312
835,312,211712,click,226174,1/20/2016,312
835,312,458468,click,255774,1/20/2016,312
840,313,134527,click,39032,2/11/2016,313
841,314,30165,click,8234,2/12/2016,314
842,315,32902,click,22748,2/12/2016,315
843,316,15705,click,77446,2/12/2016,316
843,316,127567,click,209851,2/12/2016,316
843,316,53838,click,242879,2/12/2016,316
843,316,67536,click,42513,2/12/2016,316
844,317,31701,click,200799,2/12/2016,317
844,317,51370,click,447642,2/12/2016,317
844,317,115048,click,38586,2/12/2016,317
844,317,3021,click,108137,2/12/2016,317
844,317,10761,click,288950,2/12/2016,317
846,319,32902,click,10791,2/12/2016,319
847,320,4700,click,21647,2/12/2016,320
848,321,85116,click,26294,2/12/2016,321
848,321,10234,click,989637,2/12/2016,321
848,321,7647,click,919748,2/12/2016,321
848,321,7648,click,704852,2/12/2016,321
848,321,7648,click,1122974,2/12/2016,321
848,321,1961,click,832235,2/12/2016,321
848,321,130718,click,117528,2/12/2016,321
848,321,78597,click,83486,2/12/2016,321
850,323,12244,click,10792,2/12/2016,323
850,323,135086,click,120736,2/12/2016,323
850,323,89189,click,61241,2/12/2016,323
850,323,13813,click,1195719,2/12/2016,323
852,325,84384,click,583529,2/12/2016,325
852,325,66541,click,175866,2/12/2016,325
852,325,5140,click,10451,2/12/2016,325
852,325,5260,click,231234,2/12/2016,325
852,325,5291,click,503089,2/12/2016,325
852,325,12955,click,108746,2/12/2016,325
852,325,35472,click,213758,2/12/2016,325
852,325,46779,click,93388,2/12/2016,325
852,325,13381,click,184995,2/12/2016,325
852,325,126125,click,116561,2/12/2016,325
852,325,5897,click,249984,2/12/2016,325
852,325,13400,click,131048,2/12/2016,325
852,325,128723,click,161642,2/12/2016,325
854,327,4732,click,15697,2/12/2016,327
855,328,31772,click,653229,2/12/2016,328
855,328,188262,click,103898,2/12/2016,328
855,328,13320,click,522587,2/12/2016,328
855,328,36051,click,735532,2/12/2016,328
855,328,36642,click,41143,2/12/2016,328
855,328,6862,click,443991,2/12/2016,328
855,328,80044,click,1013602,2/12/2016,328
856,329,8737,click,294362,2/12/2016,329
856,329,8737,click,71439,2/12/2016,329
856,329,2809,click,13273,2/12/2016,329
857,330,33441,click,13741,2/12/2016,330
863,333,34410,click,357282,2/12/2016,333
863,333,46660,click,249899,2/12/2016,333
863,333,5272,click,298316,2/12/2016,333
863,333,68288,click,206822,2/12/2016,333
863,333,68289,click,381884,2/12/2016,333
863,333,68289,click,43541,2/12/2016,333
865,335,9515,click,18566,2/12/2016,335
866,336,83749,click,211920,2/12/2016,336
866,336,5132,click,8491,2/12/2016,336
866,336,131322,click,52317,2/12/2016,336
868,338,8587,click,29123,2/12/2016,338
868,338,1254,click,144210,2/12/2016,338
868,338,1254,click,517263,2/12/2016,338
868,338,27116,click,136458,2/12/2016,338
868,338,27116,click,149052,2/12/2016,338
868,338,27116,click,174605,2/12/2016,338
868,338,9539,click,53430,2/12/2016,338
868,338,73788,click,101688,2/12/2016,338
868,338,35000,click,118891,2/12/2016,338
868,338,128862,click,163745,2/12/2016,338
869,339,27422,click,115943,2/12/2016,339
869,339,124972,click,545337,2/12/2016,339
869,339,16928,click,321875,2/12/2016,339
869,339,16930,click,329101,2/12/2016,339
869,339,32417,click,9453,2/12/2016,339
869,339,32417,click,135578,2/12/2016,339
869,339,32417,click,305032,2/12/2016,339
869,339,32418,click,336513,2/12/2016,339
869,339,183814,click,252008,2/12/2016,339
869,339,139814,click,129954,2/12/2016,339
869,339,139814,click,92075,2/12/2016,339
869,339,86137,click,159718,2/12/2016,339
869,339,86137,click,285908,2/12/2016,339
869,339,321738,click,485148,2/12/2016,339
869,339,232743,click,370288,2/12/2016,339
869,339,248840,click,381506,2/12/2016,339
883,340,91959,click,100639,1/20/2016,340
883,340,166617,click,8274,1/20/2016,340
884,341,862,click,72029,1/20/2016,341
884,341,9617,click,19468,1/20/2016,341
884,341,41377,click,492756,1/20/2016,341
884,341,3717,click,133745,1/20/2016,341
884,341,44794,click,565212,1/20/2016,341
884,341,95616,click,657335,1/20/2016,341
884,341,2637,click,93389,1/20/2016,341
884,341,140220,click,587172,1/20/2016,341
884,341,3655,click,43533,1/20/2016,341
884,341,130942,click,184848,1/20/2016,341
884,341,130942,click,695464,1/20/2016,341
884,341,126235,click,516590,1/20/2016,341
885,342,1253,click,510129,2/13/2016,342
885,342,31953,click,831266,2/13/2016,342
885,342,31953,click,1075804,2/13/2016,342
885,342,2265,click,434656,2/13/2016,342
885,342,22387,click,708215,2/13/2016,342
885,342,74220,click,10700,2/13/2016,342
885,342,4643,click,967849,2/13/2016,342
886,343,764,click,145445,2/13/2016,343
886,343,8644,click,30104,2/13/2016,343
887,344,6749,click,5507,1/21/2016,344
888,345,30863,click,58198,1/21/2016,345
888,345,145215,click,6057,1/21/2016,345
888,345,88405,click,60700,1/21/2016,345
907,347,13669,click,13725,2/25/2016,347
908,348,82984,click,172016,2/25/2016,348
908,348,82984,click,195667,2/25/2016,348
908,348,82984,click,1004147,2/25/2016,348
908,348,33150,click,276876,2/25/2016,348
908,348,33150,click,1034854,2/25/2016,348
908,348,33150,click,323073,2/25/2016,348
908,348,33150,click,312268,2/25/2016,348
908,348,80334,click,223854,2/25/2016,348
908,348,80334,click,291186,2/25/2016,348
908,348,80334,click,238759,2/25/2016,348
908,348,80334,click,1010194,2/25/2016,348
908,348,80334,click,185276,2/25/2016,348
908,348,80334,click,86944,2/25/2016,348
908,348,80334,click,1151241,2/25/2016,348
908,348,25680,click,1109614,2/25/2016,348
908,348,25680,click,1047245,2/25/2016,348
909,349,9790,click,30592,2/25/2016,349
910,350,14123,click,8334,2/25/2016,350
911,351,5413,click,42936,2/25/2016,351
911,351,57752,click,625860,2/25/2016,351
912,352,33272,click,14480,2/25/2016,352
912,352,34717,click,450520,2/25/2016,352
912,352,34717,click,287049,2/25/2016,352
913,353,39388,click,450891,2/25/2016,353
913,353,1356,click,503449,2/25/2016,353
913,353,9368,click,629730,2/25/2016,353
913,353,9992,click,488154,2/25/2016,353
913,353,9992,click,526340,2/25/2016,353
913,353,2560,click,277743,2/25/2016,353
913,353,10299,click,242560,2/25/2016,353
913,353,10433,click,193210,2/25/2016,353
913,353,1049,click,398218,2/25/2016,353
913,353,8980,click,114964,2/25/2016,353
913,353,498331,click,14106,2/25/2016,353
913,353,78893,click,45013,2/25/2016,353
913,353,46461,click,66876,2/25/2016,353
913,353,35888,click,345502,2/25/2016,353
913,353,35888,click,421309,2/25/2016,353
914,354,13058,click,18223,2/25/2016,354
915,355,132140,click,5137,2/25/2016,355
916,356,15340,click,50679,2/26/2016,356
917,357,135981,click,14128,2/26/2016,357
917,357,79717,click,27945,2/26/2016,357
918,358,61,click,14819,1/20/2016,358
918,358,16288,click,724360,1/20/2016,358
922,362,88196,click,92348,1/20/2016,362
927,367,14651,click,243515,1/20/2016,367
927,367,16097,click,226691,1/20/2016,367
927,367,14743,click,220350,1/20/2016,367
927,367,7476,click,126239,1/20/2016,367
927,367,58968,click,166710,1/20/2016,367
927,367,145215,click,12060,1/20/2016,367
927,367,11951,click,261039,1/20/2016,367
927,367,28957,click,81821,1/20/2016,367
928,368,48984,click,102910,1/20/2016,368
928,368,92962,click,120264,1/20/2016,368
928,368,624,click,6387,1/20/2016,368
928,368,624,click,132387,1/20/2016,368
930,370,36271,click,10782,1/21/2016,370
932,372,33818,click,1099074,1/21/2016,372
932,372,33818,click,274180,1/21/2016,372
932,372,2329,click,55679,1/21/2016,372
932,372,41321,click,13565,1/21/2016,372
932,372,3113,click,830452,1/21/2016,372
932,372,11076,click,752806,1/21/2016,372
933,373,47070,click,26683,1/21/2016,373
934,374,2050,click,22808,1/6/2016,374
934,374,2050,click,158278,1/6/2016,374
934,374,30984,click,767846,1/6/2016,374
935,375,37654,click,23627,1/6/2016,375
935,375,37654,click,13694,1/6/2016,375
935,375,221286,click,46337,1/6/2016,375
937,377,130803,click,679010,1/6/2016,377
937,377,57583,click,54289,1/6/2016,377
937,377,89810,click,609243,1/6/2016,377
937,377,19154,click,12382,1/6/2016,377
937,377,35656,click,972179,1/6/2016,377
937,377,126076,click,739707,1/6/2016,377
945,378,33305,click,93526,2/9/2016,378
945,378,33309,click,241690,2/9/2016,378
945,378,31567,click,26560,2/9/2016,378
945,378,12543,click,296035,2/9/2016,378
945,378,36252,click,316059,2/9/2016,378
946,100042,40210,click,460019,5/10/2016,100042
946,100042,32902,click,381325,5/10/2016,100042
946,100042,101326,click,192267,5/10/2016,100042
946,100042,383091,click,163448,5/10/2016,100042
946,100042,6871,click,322989,5/10/2016,100042
951,379,85483,click,695017,5/12/2016,379
951,379,43298,click,144481,5/12/2016,379
951,379,43298,click,961184,5/12/2016,379
951,379,43298,click,827329,5/12/2016,379
951,379,43298,click,627917,5/12/2016,379
951,379,43298,click,452847,5/12/2016,379
951,379,168114,click,254872,5/12/2016,379
951,379,392085,click,601806,5/12/2016,379
960,381,42419,click,29195,2/9/2016,381
961,382,58958,click,427312,2/10/2016,382
961,382,387,click,678245,2/10/2016,382
961,382,387,click,5867,2/10/2016,382
962,383,11415,click,927669,2/10/2016,383
962,383,2148,click,53366,2/10/2016,383
962,383,770,click,911818,2/10/2016,383
962,383,52306,click,176284,2/10/2016,383
962,383,33836,click,998046,2/10/2016,383
963,384,5484,click,25936,2/10/2016,384
965,386,12611,click,16863,2/9/2016,386
966,387,38801,click,218612,2/3/2016,387
966,387,71632,click,52969,2/3/2016,387
966,387,35875,click,11762,2/3/2016,387
967,388,72561,click,73103,2/9/2016,388
967,388,72562,click,77026,2/9/2016,388
967,388,27864,click,36926,2/9/2016,388
972,389,35311,click,132538,2/9/2016,389
972,389,35311,click,26622,2/9/2016,389
974,391,3210,click,446193,2/9/2016,391
974,391,3210,click,318220,2/9/2016,391
974,391,3210,click,635815,2/9/2016,391
974,391,8453,click,763231,2/9/2016,391
974,391,8453,click,1182401,2/9/2016,391
974,391,8453,click,969355,2/9/2016,391
974,391,1443,click,1031106,2/9/2016,391
974,391,1544,click,872248,2/9/2016,391
974,391,34620,click,61777,2/9/2016,391
976,393,35249,click,316173,2/9/2016,393
976,393,57539,click,8437,2/9/2016,393
976,393,57539,click,630561,2/9/2016,393
976,393,57539,click,150889,2/9/2016,393
976,393,57539,click,31337,2/9/2016,393
976,393,13064,click,102014,2/9/2016,393
977,394,11718,click,46403,2/9/2016,394
977,394,11718,click,137604,2/9/2016,394
979,396,30627,click,694284,2/9/2016,396
979,396,30711,click,658923,2/9/2016,396
979,396,8867,click,600557,2/9/2016,396
979,396,21949,click,519475,2/9/2016,396
979,396,83510,click,46213,2/9/2016,396
979,396,41750,click,620143,2/9/2016,396
979,396,41750,click,564914,2/9/2016,396
979,396,175630,click,291037,2/9/2016,396
980,397,36252,click,38321,2/9/2016,397
985,398,247725,click,17366,2/9/2016,398
986,399,208521,click,14331,2/9/2016,399
987,400,5045,click,41935,2/9/2016,400
987,400,6135,click,27144,2/9/2016,400
989,402,77261,click,570019,2/9/2016,402
989,402,11839,click,1101707,2/9/2016,402
989,402,9027,click,820919,2/9/2016,402
989,402,9027,click,1076133,2/9/2016,402
989,402,9027,click,929385,2/9/2016,402
989,402,31532,click,920938,2/9/2016,402
989,402,31532,click,879695,2/9/2016,402
989,402,3403,click,227427,2/9/2016,402
989,402,34062,click,727289,2/9/2016,402
989,402,90514,click,1015203,2/9/2016,402
992,405,36447,click,90891,2/9/2016,405
992,405,15225,click,14256,2/9/2016,405
992,405,26103,click,42326,2/9/2016,405
1001,406,169996,click,184418,4/20/2016,406
1001,406,169996,click,308216,4/20/2016,406
1001,406,27312,click,6454,4/20/2016,406
1001,406,5551,click,322637,4/20/2016,406
1055,407,32826,click,14149,1/24/2016,407
1055,407,48332,click,333354,1/24/2016,407
1055,407,93935,click,149719,1/24/2016,407
1055,407,54721,click,41122,1/24/2016,407
1056,408,34614,click,15220,1/24/2016,408
1099,410,49585,click,8133,1/23/2016,410
1100,411,5336,click,33994,2/9/2016,411
1102,413,9617,click,20055,2/9/2016,413
1103,414,91798,click,58021,2/9/2016,414
1103,414,31149,click,17805,2/9/2016,414
